Unnamed: 0;Map;Team;InternalTeamId;MatchId;RoundId;RoundWinner;MatchWinner;Survived;AbnormalMatch;TimeAlive;TravelledDistance;RLethalGrenadesThrown;RNonLethalGrenadesThrown;PrimaryAssaultRifle;PrimarySniperRifle;PrimaryHeavy;PrimarySMG;PrimaryPistol;FirstKillTime;RoundKills;RoundAssists;RoundHeadshots;RoundFlankKills;RoundStartingEquipmentValue;TeamStartingEquipmentValue;MatchKills;MatchFlankKills;MatchAssists;MatchHeadshots
619;de_inferno;CounterTerrorist;2;4;2;False;False;True;False;0.8812038025575333;0.08436402072908161;0;0;1.0;0.0;0.0;0.0;0;5.112.025;0;1;0;0;3750;19950;2;0;1;2
620;de_inferno;Terrorist;1;4;3;True;True;False;False;5.18293834166975;0.613304356814987;0;2;0.0;0.0;0.0;0.0;1;0.0;0;0;0;0;500;2000;0;0;0;0
621;de_inferno;Terrorist;1;4;3;True;True;False;False;0.5912929657397883;0.643079487374687;0;2;0.0;0.0;0.0;0.0;1;0.0;0;0;0;0;500;2000;0;0;0;0
622;de_inferno;Terrorist;1;4;3;True;True;True;False;0.6538636499450567;0.612740753234391;0;0;0.0;0.0;0.0;0.0;1;0.0;0;0;0;0;300;2000;0;0;0;0
623;de_inferno;Terrorist;1;4;3;True;True;False;False;4.119236710180184;0.46730781487774004;0;0;0.0;0.0;0.0;0.0;1;0.0;0;0;0;0;300;2000;0;0;0;0
624;de_inferno;Terrorist;1;4;3;True;True;False;False;0.41400936049152665;0.48610090931318195;0;1;0.0;0.0;0.0;0.0;1;0.0;0;0;0;0;400;2000;0;0;0;0
625;de_inferno;CounterTerrorist;2;4;3;False;False;True;False;0.6538636499450567;0.782107481859219;1;0;1.0;0.0;0.0;0.0;0;2.484.056;1;2;1;0;5100;22850;4;0;2;3
626;de_inferno;CounterTerrorist;2;4;3;False;False;True;False;0.6538636499450567;0.558451467891543;1;1;1.0;0.0;0.0;0.0;0;2.471.542;3;1;1;0;4750;22850;3;0;2;1
627;de_inferno;CounterTerrorist;2;4;3;False;False;True;False;0.6538636499450567;0.0092207583079108;1;0;0.0;0.0;0.0;1.0;0;3.923.182;1;0;0;0;3250;22850;2;0;1;1
628;de_inferno;CounterTerrorist;2;4;3;False;False;True;False;0.6538636499450567;0.884748873078579;0;0;1.0;0.0;0.0;0.0;0;4.386.205;0;0;0;0;5500;22850;4;1;0;1
629;de_inferno;CounterTerrorist;2;4;3;False;False;True;False;0.6538636499450567;0.660549106977123;0;0;1.0;0.0;0.0;0.0;0;5.112.025;0;0;0;0;4250;22850;2;0;1;2
630;de_inferno;Terrorist;1;4;4;True;True;False;False;0.98757396570649;0.75643409032954;0;2;1.0;0.0;0.0;0.0;0;0.0;0;0;0;0;4350;23350;0;0;0;0
631;de_inferno;Terrorist;1;4;4;True;True;False;False;0.9343888841320117;0.7873270217202579;0;0;1.0;0.0;0.0;0.0;0;0.0;0;0;0;0;4700;23350;0;0;0;0
632;de_inferno;Terrorist;1;4;4;True;True;False;False;0.091040345518666;0.775858976654536;0;0;1.0;0.0;0.0;0.0;0;0.0;0;0;0;0;4700;23350;0;0;0;0
633;de_inferno;Terrorist;1;4;4;True;True;False;False;1.3953262577774916;0.115081273353592;0;2;1.0;0.0;0.0;0.0;0;0.0;0;0;0;0;4800;23350;0;0;0;0
634;de_inferno;Terrorist;1;4;4;True;True;True;False;1.4307829788271433;0.107476187806988;0;1;1.0;0.0;0.0;0.0;0;47.803.999.999.999.900;2;0;1;0;4800;23350;2;0;0;1
635;de_inferno;CounterTerrorist;2;4;4;False;False;True;False;1.4307829788271433;0.09570903826709759;1;3;1.0;0.0;0.0;0.0;0;2.484.056;0;0;0;0;5100;25100;4;0;2;3
636;de_inferno;CounterTerrorist;2;4;4;False;False;False;False;7.9673337888042;0.9573659013094171;1;2;1.0;0.0;0.0;0.0;0;2.471.542;0;1;0;0;4750;25100;3;0;3;1
637;de_inferno;CounterTerrorist;2;4;4;False;False;True;False;1.4307829788271433;1.17220565383899;1;3;1.0;0.0;0.0;0.0;0;3.923.182;0;0;0;0;5400;25100;2;0;1;1
638;de_inferno;CounterTerrorist;2;4;4;False;False;False;False;0.14161831525125818;0.961787597478359;0;1;1.0;0.0;0.0;0.0;0;5.462.420.649.999.990;4;0;3;0;5600;25100;8;1;0;4
639;de_inferno;CounterTerrorist;2;4;4;False;False;True;False;1.4307829788271433;1.15817146459778;1;3;1.0;0.0;0.0;0.0;0;8.584.698;1;1;0;0;4250;25100;3;0;2;2
640;de_inferno;Terrorist;1;4;5;True;True;False;False;5.69393226267945;4.1155516415307805;0;1;0.0;0.0;0.0;0.0;1;0.0;0;0;0;0;500;1700;0;0;0;0
641;de_inferno;Terrorist;1;4;5;True;True;False;False;6.9140606046821835;0.07554856922325551;0;1;0.0;0.0;0.0;0.0;1;0.0;0;0;0;0;300;1700;0;0;0;0
642;de_inferno;Terrorist;1;4;5;True;True;False;False;0.508908231536185;0.49006616649711904;0;0;0.0;0.0;0.0;0.0;1;0.0;0;0;0;0;300;1700;0;0;0;0
643;de_inferno;Terrorist;1;4;5;True;True;True;False;0.70809157625629;0.597823173187663;0;0;0.0;0.0;0.0;0.0;1;0.0;0;0;0;0;300;1700;0;0;0;0
644;de_inferno;Terrorist;1;4;5;True;True;False;False;0.51725098943022;0.548578582133668;0;0;0.0;0.0;0.0;0.0;1;47.803.999.999.999.900;0;0;0;0;300;1700;2;0;0;1
645;de_inferno;CounterTerrorist;2;4;5;False;False;True;False;0.70809157625629;0.566185926047147;1;0;1.0;0.0;0.0;0.0;0;30.534.494.399.999.900;3;1;3;0;5100;26600;7;0;3;6
646;de_inferno;CounterTerrorist;2;4;5;False;False;True;False;0.70809157625629;0.588012679372805;1;0;1.0;0.0;0.0;0.0;0;424.854.927;1;0;1;0;5500;26600;4;0;3;2
647;de_inferno;CounterTerrorist;2;4;5;False;False;True;False;0.70809157625629;0.732878749705129;1;0;1.0;0.0;0.0;0.0;0;31.035.059.000.000.000;1;0;1;0;5400;26600;3;0;1;2
648;de_inferno;CounterTerrorist;2;4;5;False;False;True;False;0.70809157625629;0.999076633745853;0;0;1.0;0.0;0.0;0.0;0;5.462.420.649.999.990;0;0;0;0;5500;26600;8;1;0;4
649;de_inferno;CounterTerrorist;2;4;5;False;False;True;False;0.70809157625629;0.435751019565993;0;0;1.0;0.0;0.0;0.0;0;8.584.698;0;0;0;0;5100;26600;3;0;2;2
650;de_inferno;Terrorist;1;4;6;True;True;False;False;1.7770074314296167;1.1065488960612901;0;3;1.0;0.0;0.0;0.0;0;101.176.796;1;0;0;0;4700;23600;1;0;0;0
651;de_inferno;Terrorist;1;4;6;True;True;False;False;1.8552207866862167;0.0110719930221346;1;2;1.0;0.0;0.0;0.0;0;108.998.131;1;0;1;0;4700;23600;1;0;0;1
652;de_inferno;Terrorist;1;4;6;True;True;True;False;1.9501196577308666;1.62327809441499;0;2;1.0;0.0;0.0;0.0;0;11.294.008.600.000.000;2;0;1;0;4700;23600;2;0;0;1
653;de_inferno;Terrorist;1;4;6;True;True;False;False;0.16497803735455852;1.42192161111231;1;2;1.0;0.0;0.0;0.0;0;0.0;0;0;0;0;4800;23600;0;0;0;0
654;de_inferno;Terrorist;1;4;6;True;True;True;False;1.9501196577308666;1.6149694307118698;1;3;1.0;0.0;0.0;0.0;0;47.803.999.999.999.900;0;0;0;0;4700;23600;2;0;0;1
655;de_inferno;CounterTerrorist;2;4;6;False;False;False;False;1.94803396825735;1.4698987637233198;1;3;1.0;0.0;0.0;0.0;0;30.534.494.399.999.900;0;0;0;0;5100;26700;7;0;3;6
656;de_inferno;CounterTerrorist;2;4;6;False;False;True;False;1.9501196577308666;2.30986601054776;1;3;1.0;0.0;0.0;0.0;0;424.854.927;0;0;0;0;5600;26700;4;0;3;2
657;de_inferno;CounterTerrorist;2;4;6;False;False;False;False;0.16862799393319833;0.9928682964933979;1;3;1.0;0.0;0.0;0.0;0;98.986.824;1;1;0;0;5400;26700;4;0;2;2
658;de_inferno;CounterTerrorist;2;4;6;False;False;False;False;1.8823347498418335;0.10231884386415499;0;3;1.0;0.0;0.0;0.0;0;10.662.044.499.999.900;2;0;0;0;5500;26700;10;1;0;4
659;de_inferno;CounterTerrorist;2;4;6;False;False;False;False;0.18166355314263;1.07401173152366;1;3;1.0;0.0;0.0;0.0;0;8.584.698;0;0;0;0;5100;26700;3;0;2;2
660;de_inferno;Terrorist;1;4;7;True;True;False;False;1.2618421314729182;1.21089499959016;0;0;1.0;0.0;0.0;0.0;0;101.176.796;0;0;0;0;4700;23400;1;0;0;0
661;de_inferno;Terrorist;1;4;7;True;True;True;False;1.3025130762063433;1.35669799162759;0;4;1.0;0.0;0.0;0.0;0;108.998.131;0;0;0;0;4700;23400;1;0;0;1
662;de_inferno;Terrorist;1;4;7;True;True;False;False;1.0730872341203583;1.03911588767215;1;2;1.0;0.0;0.0;0.0;0;580.030.251;1;0;1;0;4700;23400;3;0;0;2
663;de_inferno;Terrorist;1;4;7;True;True;False;False;0.5829502078457534;0.49249910108584105;0;0;1.0;0.0;0.0;0.0;0;0.0;0;0;0;0;4500;23400;0;0;0;0
664;de_inferno;Terrorist;1;4;7;True;True;False;False;0.51725098943022;0.48720419129550696;1;0;1.0;0.0;0.0;0.0;0;0.0;1;0;0;0;4800;23400;3;0;0;1
665;de_inferno;CounterTerrorist;2;4;7;False;False;True;False;1.3025130762063433;0.08598942317437981;1;3;1.0;0.0;0.0;0.0;0;757.105.255;2;0;1;2;5100;26700;9;2;3;7
666;de_inferno;CounterTerrorist;2;4;7;False;False;False;False;1.26705635515669;1.3362967883886299;1;3;1.0;0.0;0.0;0.0;0;31.035.059.000.000.000;2;0;1;0;5500;26700;6;0;3;3
667;de_inferno;CounterTerrorist;2;4;7;False;False;False;False;0.09667170709714017;0.799680163556318;1;2;1.0;0.0;0.0;0.0;0;98.986.824;0;0;0;0;5100;26700;4;0;2;2
668;de_inferno;CounterTerrorist;2;4;7;False;False;True;False;1.3025130762063433;1.15377541174969;0;2;1.0;0.0;0.0;0.0;0;6.438.523;1;0;1;0;5500;26700;11;1;0;5
669;de_inferno;CounterTerrorist;2;4;7;False;False;True;False;1.3025130762063433;0.0105655234713855;1;3;1.0;0.0;0.0;0.0;0;8.584.698;0;0;0;0;5500;26700;3;0;2;2
670;de_inferno;Terrorist;1;4;8;True;True;False;False;7.206057130973433;5.86979028820321;0;0;1.0;0.0;0.0;0.0;0;101.176.796;0;0;0;0;3550;20400;1;0;0;0
671;de_inferno;Terrorist;1;4;8;True;True;False;False;1.1638147262179968;1.07048544024883;0;3;1.0;0.0;0.0;0.0;0;108.998.131;0;0;0;0;3750;20400;1;0;0;1
672;de_inferno;Terrorist;1;4;8;True;True;False;False;9.948738788637717;0.0778225982004139;0;0;1.0;0.0;0.0;0.0;0;580.030.251;0;0;0;0;4700;20400;3;0;0;2
673;de_inferno;Terrorist;1;4;8;True;True;True;False;1.1961429130573866;0.943381149516449;0;3;1.0;0.0;0.0;0.0;0;445.503.273;1;0;0;0;3700;20400;1;0;0;0
674;de_inferno;Terrorist;1;4;8;True;True;False;False;0.788390620986385;0.692676594417575;1;0;1.0;0.0;0.0;0.0;0;0.0;0;0;0;0;4700;20400;3;0;0;1
675;de_inferno;CounterTerrorist;2;4;8;False;False;True;False;1.1961429130573866;1.01513091217281;1;3;1.0;0.0;0.0;0.0;0;47.303.436.299.999.900;1;0;0;0;5100;29250;10;2;3;7
676;de_inferno;CounterTerrorist;2;4;8;False;False;False;False;7.425054525691882;0.94235272853417;2;2;1.0;0.0;0.0;0.0;0;432.363.434;1;1;0;0;6100;29250;7;0;4;3
677;de_inferno;CounterTerrorist;2;4;8;False;False;True;False;1.1961429130573866;0.13303196091535502;1;2;0.0;1.0;0.0;0.0;0;596.924.324;1;0;0;0;7050;29250;5;0;2;2
678;de_inferno;CounterTerrorist;2;4;8;False;False;True;False;1.1961429130573866;1.03630581132977;0;1;1.0;0.0;0.0;0.0;0;6.982.888;1;0;0;0;5500;29250;12;1;0;5
679;de_inferno;CounterTerrorist;2;4;8;False;False;True;False;1.1961429130573866;1.47763556036462;1;3;1.0;0.0;0.0;0.0;0;7.176.858;1;0;0;1;5500;29250;4;1;2;2
680;de_inferno;Terrorist;1;4;9;True;True;False;False;0.9458601762363117;0.772153801817099;0;3;0.0;0.0;0.0;0.0;1;101.176.796;0;0;0;0;600;1800;1;0;0;0
681;de_inferno;Terrorist;1;4;9;True;True;True;False;0.967759915708155;0.9108236355554941;0;2;0.0;0.0;0.0;0.0;1;108.998.131;0;0;0;0;500;1800;1;0;0;1
682;de_inferno;Terrorist;1;4;9;True;True;False;False;4.2130927364880835;4.07735285361624;0;0;1.0;0.0;0.0;0.0;0;580.030.251;0;0;0;0;200;1800;3;0;0;2
683;de_inferno;Terrorist;1;4;9;True;True;False;False;0.09302175051849951;0.0865190330156711;0;0;1.0;0.0;0.0;0.0;0;445.503.273;0;0;0;0;300;1800;1;0;0;0
684;de_inferno;Terrorist;1;4;9;True;True;False;False;9.562886236038567;0.833893090753147;0;0;0.0;0.0;0.0;0.0;1;0.0;0;0;0;0;200;1800;3;0;0;1
685;de_inferno;CounterTerrorist;2;4;9;False;False;True;False;0.967759915708155;0.744182185976335;1;3;1.0;0.0;0.0;0.0;0;5.581.305;2;0;1;0;5100;28750;12;2;3;8
686;de_inferno;CounterTerrorist;2;4;9;False;False;True;False;0.967759915708155;1.3774740862213801;1;1;1.0;0.0;0.0;0.0;0;252.785.568;3;0;1;0;5500;28750;10;0;4;4
687;de_inferno;CounterTerrorist;2;4;9;False;False;True;False;0.967759915708155;0.08291952927339061;0;3;0.0;1.0;0.0;0.0;0;596.924.324;0;0;0;0;7050;28750;5;0;2;2
688;de_inferno;CounterTerrorist;2;4;9;False;False;True;False;0.967759915708155;0.0947008354673551;0;1;1.0;0.0;0.0;0.0;0;6.982.888;0;0;0;0;5600;28750;12;1;0;5
689;de_inferno;CounterTerrorist;2;4;9;False;False;True;False;0.967759915708155;0.7478909279661959;1;1;1.0;0.0;0.0;0.0;0;7.176.858;0;0;0;0;5500;28750;4;1;2;2
690;de_inferno;Terrorist;1;4;10;True;True;False;False;6.486494262612851;0.665699895261738;0;0;1.0;0.0;0.0;0.0;0;101.176.796;0;0;0;0;4700;23700;1;0;0;0
691;de_inferno;Terrorist;1;4;10;True;True;False;False;6.476065815245301;0.69840016335822;0;0;1.0;0.0;0.0;0.0;0;108.998.131;0;0;0;0;4700;23700;1;0;0;1
692;de_inferno;Terrorist;1;4;10;True;True;True;False;0.718520023623835;0.0081129894795153;0;0;1.0;0.0;0.0;0.0;0;409.838;1;0;0;0;4700;23700;4;0;0;2
693;de_inferno;Terrorist;1;4;10;True;True;False;False;0.5360221946918017;4.36541494322569;0;0;1.0;0.0;0.0;0.0;0;445.503.273;0;0;0;0;4800;23700;1;0;0;0
694;de_inferno;Terrorist;1;4;10;True;True;False;False;5.6835038153119;5.24174552800275;1;0;1.0;0.0;0.0;0.0;0;0.0;0;0;0;0;4800;23700;3;0;0;1
695;de_inferno;CounterTerrorist;2;4;10;False;False;True;False;0.718520023623835;0.734730244027801;1;0;1.0;0.0;0.0;0.0;0;3.216.133;1;0;1;0;5100;28750;13;2;3;9
696;de_inferno;CounterTerrorist;2;4;10;False;False;True;False;0.718520023623835;0.612004478432854;1;1;1.0;0.0;0.0;0.0;0;341.010.246;1;0;1;0;5500;28750;11;0;4;5
697;de_inferno;CounterTerrorist;2;4;10;False;False;True;False;0.718520023623835;0.574221611250654;1;3;0.0;1.0;0.0;0.0;0;389.189.644;1;0;0;0;7050;28750;6;0;2;2
698;de_inferno;CounterTerrorist;2;4;10;False;False;False;False;0.6830633025741834;0.6668895534322781;0;0;1.0;0.0;0.0;0.0;0;3.885.639.570.000.000;1;1;0;1;5600;28750;13;2;1;5
699;de_inferno;CounterTerrorist;2;4;10;False;False;True;False;0.718520023623835;6.539832469498901;0;0;1.0;0.0;0.0;0.0;0;4.311.120.220.000.000;1;0;1;0;5500;28750;5;1;2;3
700;de_inferno;Terrorist;1;4;11;False;True;True;False;1.5037821103999567;1.5270756238618302;0;2;1.0;0.0;0.0;0.0;0;101.176.796;0;0;0;0;4400;22650;1;0;0;0
701;de_inferno;Terrorist;1;4;11;False;True;True;False;1.5037821103999567;1.29624085806436;1;0;1.0;0.0;0.0;0.0;0;108.998.131;0;0;0;0;4700;22650;1;0;0;1
702;de_inferno;Terrorist;1;4;11;False;True;True;False;1.5037821103999567;1.88615615036638;0;0;1.0;0.0;0.0;0.0;0;347.893;1;0;1;1;4050;22650;5;1;0;3
703;de_inferno;Terrorist;1;4;11;False;True;False;False;0.797776223617175;0.98962933163637;1;2;1.0;0.0;0.0;0.0;0;37.229.557;1;0;1;0;4800;22650;2;0;0;1
704;de_inferno;Terrorist;1;4;11;False;True;False;False;1.0251163762296516;1.11364943055487;1;1;1.0;0.0;0.0;0.0;0;272.808.189;2;0;0;0;4700;22650;5;0;0;1
705;de_inferno;CounterTerrorist;2;4;11;True;False;False;False;0.4546803052249517;0.4437071511512;1;0;1.0;0.0;0.0;0.0;0;3.216.133;0;0;0;0;5100;29250;13;2;3;9
706;de_inferno;CounterTerrorist;2;4;11;True;False;True;False;1.5037821103999567;1.63272854833175;3;3;0.762135922330097;0.2378640776699029;0.0;0.0;0;61.506.980.000.000.000;1;0;0;0;5500;29250;12;0;4;5
707;de_inferno;CounterTerrorist;2;4;11;True;False;False;False;0.6204926183689133;0.444048041486865;0;0;0.0;1.0;0.0;0.0;0;389.189.644;0;0;0;0;7450;29250;6;0;2;2
708;de_inferno;CounterTerrorist;2;4;11;True;False;False;False;0.57982167363549;0.611661381384048;0;0;1.0;0.0;0.0;0.0;0;3.885.639.570.000.000;0;0;0;0;5600;29250;13;2;1;5
709;de_inferno;CounterTerrorist;2;4;11;True;False;False;False;0.8102903604582283;1.00929394434863;0;1;1.0;0.0;0.0;0.0;0;4.786.657.329.999.990;1;0;0;1;5600;29250;6;2;2;3
710;de_inferno;Terrorist;1;4;12;True;True;False;False;1.3014702314695883;1.1136977988808099;0;1;1.0;0.0;0.0;0.0;0;101.176.796;0;0;0;0;4700;23300;1;0;0;0
711;de_inferno;Terrorist;1;4;12;True;True;False;False;0.9406459525525384;0.650166950912501;0;0;1.0;0.0;0.0;0.0;0;108.998.131;0;1;0;0;4700;23300;1;0;1;1
712;de_inferno;Terrorist;1;4;12;True;True;False;False;0.6142355499483867;0.572511846055899;0;0;1.0;0.0;0.0;0.0;0;347.893;0;0;0;0;4700;23300;5;1;0;3
713;de_inferno;Terrorist;1;4;12;True;True;False;False;0.044008047891038994;0.471732971993207;1;0;1.0;0.0;0.0;0.0;0;37.229.557;0;0;0;0;4500;23300;2;0;0;1
714;de_inferno;Terrorist;1;4;12;True;True;True;False;0.013932405683039833;0.969581810737418;1;4;1.0;0.0;0.0;0.0;0;386.686.821;2;0;0;0;4700;23300;7;0;0;1
715;de_inferno;CounterTerrorist;2;4;12;False;False;True;False;0.013932405683039833;0.8270137405310869;1;3;1.0;0.0;0.0;0.0;0;3.216.133;0;0;0;0;5100;29450;13;2;3;9
716;de_inferno;CounterTerrorist;2;4;12;False;False;False;False;0.6444780473142667;0.0597139675950929;1;1;0.7912457912457912;0.2087542087542087;0.0;0.0;0;26.404.829;2;0;1;0;5500;29450;14;0;4;6
717;de_inferno;CounterTerrorist;2;4;12;False;False;True;False;0.013932405683039833;1.41438669119667;0;3;0.0;1.0;0.0;0.0;0;389.189.644;0;0;0;0;7450;29450;6;0;2;2
718;de_inferno;CounterTerrorist;2;4;12;False;False;True;False;0.013932405683039833;0.9763589701346569;0;1;1.0;0.0;0.0;0.0;0;7.808.821;2;0;1;0;5600;29450;15;2;1;6
719;de_inferno;CounterTerrorist;2;4;12;False;False;False;False;1.3504839340970485;1.13081230509039;1;3;1.0;0.0;0.0;0.0;0;56.438.759.999.999.900;1;0;1;0;5800;29450;7;2;2;4
720;de_inferno;Terrorist;1;4;13;True;True;False;False;1.1930143788471235;1.3776741557813301;0;0;0.0;0.0;0.0;0.0;1;101.176.796;0;0;0;0;300;1400;1;0;0;0
721;de_inferno;Terrorist;1;4;13;True;True;True;False;0.12774848025242366;1.23834440777103;0;2;1.0;0.0;0.0;0.0;0;108.998.131;0;0;0;0;500;1400;1;0;1;1
722;de_inferno;Terrorist;1;4;13;True;True;False;False;1.2514136841053733;1.22514500129454;0;1;1.0;0.0;0.0;0.0;0;347.893;0;0;0;0;200;1400;5;1;0;3
723;de_inferno;Terrorist;1;4;13;True;True;False;False;1.1878001551633501;0.671213136044249;0;0;0.0;0.0;0.0;0.0;1;401.078.072;1;0;1;1;200;1400;3;1;0;2
724;de_inferno;Terrorist;1;4;13;True;True;False;False;0.6246639973159316;0.496858901354401;0;0;0.0;0.0;0.0;0.0;1;386.686.821;0;0;0;0;200;1400;7;0;0;1
725;de_inferno;CounterTerrorist;2;4;13;False;False;True;False;0.12774848025242366;1.37357060192913;1;3;1.0;0.0;0.0;0.0;0;7.126.801;1;0;1;0;5100;29150;14;2;3;10
726;de_inferno;CounterTerrorist;2;4;13;False;False;False;False;0.66846347625962;0.775496732634855;1;2;1.0;0.0;0.0;0.0;0;3.747.984;1;1;1;0;5500;29150;15;0;5;7
727;de_inferno;CounterTerrorist;2;4;13;False;False;True;False;0.12774848025242366;1.12508861709639;1;3;0.0;1.0;0.0;0.0;0;71.580.864;2;0;1;0;7450;29150;8;0;2;3
728;de_inferno;CounterTerrorist;2;4;13;False;False;True;False;0.12774848025242366;1.6572054456216698;1;1;1.0;0.0;0.0;0.0;0;76.649.086;1;0;0;0;5600;29150;16;2;1;6
729;de_inferno;CounterTerrorist;2;4;13;False;False;True;False;0.12774848025242366;0.0982517611659056;0;1;1.0;0.0;0.0;0.0;0;56.438.759.999.999.900;0;0;0;0;5500;29150;7;2;2;4
730;de_inferno;Terrorist;1;4;14;False;True;True;False;2.021033099830167;1.77531845343394;0;3;1.0;0.0;0.0;0.0;0;5.756.503.000.000.000;3;0;2;0;3400;22000;4;0;0;2
731;de_inferno;Terrorist;1;4;14;False;True;False;False;0.14161831525125818;0.9391998931227771;1;0;1.0;0.0;0.0;0.0;0;108.998.131;0;0;0;0;4700;22000;1;0;1;1
732;de_inferno;Terrorist;1;4;14;False;True;False;False;6.455208920510216;0.6569633594302781;1;0;1.0;0.0;0.0;0.0;0;347.893;0;0;0;0;4700;22000;5;1;0;3
733;de_inferno;Terrorist;1;4;14;False;True;False;False;1.4297401340903901;0.953389123638771;0;0;1.0;0.0;0.0;0.0;0;401.078.072;0;0;0;0;4800;22000;3;1;0;2
734;de_inferno;Terrorist;1;4;14;False;True;True;False;2.021033099830167;2.00933308365475;0;2;1.0;0.0;0.0;0.0;0;8.722.353.000.000.000;2;1;1;0;4400;22000;9;0;1;2
735;de_inferno;CounterTerrorist;2;4;14;True;False;False;False;1.4537255630357417;1.40695273157185;1;3;1.0;0.0;0.0;0.0;0;8.578.441;1;0;0;1;5200;29350;15;3;3;10
736;de_inferno;CounterTerrorist;2;4;14;True;False;True;False;2.021033099830167;0.250132088859326;1;2;1.0;0.0;0.0;0.0;0;3.747.984;0;0;0;0;5500;29350;15;0;5;7
737;de_inferno;CounterTerrorist;2;4;14;True;False;False;False;0.15903382235505797;1.2704718667588;1;3;0.0;1.0;0.0;0.0;0;71.580.864;0;0;0;0;7450;29350;8;0;2;3
738;de_inferno;CounterTerrorist;2;4;14;True;False;False;False;9.594171578141198;0.8104204288761341;0;1;1.0;0.0;0.0;0.0;0;76.649.086;0;0;0;0;5600;29350;16;2;1;6
